Date,13W_Risk_Free,10Y_Risk_Free
2010-01-04,0.054999999701976776,3.8410000801086426
2010-01-05,0.05999999865889549,3.755000114440918
2010-01-06,0.04500000178813934,3.808000087738037
2010-01-07,0.04500000178813934,3.822000026702881
2010-01-08,0.03999999910593033,3.808000087738037
2010-01-11,0.02500000037252903,3.818000078201294
2010-01-12,0.03999999910593033,3.7190001010894775
2010-01-13,0.05000000074505806,3.7829999923706055
2010-01-14,0.04500000178813934,3.7339999675750732
2010-01-15,0.054999999701976776,3.6760001182556152
2010-01-19,0.05000000074505806,3.7070000171661377
2010-01-20,0.05000000074505806,3.6589999198913574
2010-01-21,0.03999999910593033,3.6110000610351562
2010-01-22,0.04500000178813934,3.5980000495910645
2010-01-25,0.04500000178813934,3.630000114440918
2010-01-26,0.06499999761581421,3.630000114440918
2010-01-27,0.07000000029802322,3.6440000534057617
2010-01-28,0.07000000029802322,3.6579999923706055
2010-01-29,0.07000000029802322,3.6089999675750732
2010-02-01,0.08500000089406967,3.6540000438690186
2010-02-02,0.09000000357627869,3.634999990463257
2010-02-03,0.09000000357627869,3.703000068664551
2010-02-04,0.08500000089406967,3.609999895095825
2010-02-05,0.08500000089406967,3.5460000038146973
2010-02-08,0.09000000357627869,3.5920000076293945
2010-02-09,0.10000000149011612,3.632999897003174
2010-02-10,0.10000000149011612,3.694000005722046
2010-02-11,0.0949999988079071,3.7330000400543213
2010-02-12,0.09000000357627869,3.693000078201294
2010-02-16,0.08500000089406967,3.6640000343322754
2010-02-17,0.09000000357627869,3.742000102996826
2010-02-18,0.08500000089406967,3.802999973297119
2010-02-19,0.0949999988079071,3.7820000648498535
2010-02-22,0.08500000089406967,3.7990000247955322
2010-02-23,0.11500000208616257,3.690999984741211
2010-02-24,0.10999999940395355,3.694999933242798
2010-02-25,0.11500000208616257,3.6419999599456787
2010-02-26,0.11500000208616257,3.5950000286102295
